datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2020-05-22 15:00:00,202.72,205.48,202.69,205.14,81914.926,16748510.11274,21220,46062.776,9416129.27959
2020-05-22 16:00:00,205.11,207.91,204.38,207.79,126329.402,26060032.21749,29348,69301.334,14300199.26967
2020-05-22 17:00:00,207.79,208.5,206.66,207.12,97622.979,20269913.40276,21187,46243.542,9604167.67638
2020-05-22 18:00:00,207.14,209.22,207.14,207.98,64742.627,13488541.32525,16612,35863.238,7472238.04003
2020-05-22 19:00:00,207.95,208.71,206.37,207.53,51069.526,10600675.17372,14243,27593.956,5728585.80119
2020-05-22 20:00:00,207.57,209.0,206.61,208.03,47631.132,9901264.23893,13656,26954.038,5604151.70059
2020-05-22 21:00:00,208.03,208.82,207.5,208.34,26322.397,5481131.76771,8687,13999.685,2916170.93545
2020-05-22 22:00:00,208.34,208.7,207.41,208.25,20791.654,4327035.5496,8578,12037.966,2505544.22671
2020-05-22 23:00:00,208.25,208.28,206.0,207.28,42023.987,8696204.9103,12424,19395.422,4013158.60163
2020-05-23 00:00:00,207.31,209.53,207.26,209.05,61629.659,12866747.49658,15295,35105.697,7328468.14863
2020-05-23 01:00:00,209.01,209.25,208.36,208.88,34386.42,7179873.62923,10509,15350.521,3205369.8583
2020-05-23 02:00:00,208.88,211.2,208.73,210.11,75758.238,15935622.79448,16685,46654.554,9811124.24481
2020-05-23 03:00:00,210.1,210.89,209.37,209.95,39480.232,8300837.12358,12209,14713.53,3093265.59024
2020-05-23 04:00:00,209.95,210.49,208.24,208.69,47930.297,10027781.82381,14389,22873.552,4786296.45818
2020-05-23 05:00:00,208.68,208.92,207.53,208.79,37908.554,7893879.10704,12248,18481.652,3849834.71912
2020-05-23 06:00:00,208.78,208.8,207.46,208.11,48066.257,10001589.14665,10986,27367.092,5695781.47232
2020-05-23 07:00:00,208.12,208.62,207.01,208.14,42024.156,8738257.64082,11643,20873.141,4341985.9051
2020-05-23 08:00:00,208.13,208.2,206.4,207.34,56468.979,11698090.94886,15285,24455.705,5067280.38798
2020-05-23 09:00:00,207.34,207.96,205.71,206.1,48487.111,10029337.49927,14373,22331.294,4621541.73244
2020-05-23 10:00:00,206.11,206.61,205.24,206.46,73617.478,15162617.41018,17423,36124.34,7442272.93259
2020-05-23 11:00:00,206.43,207.55,206.23,207.07,47970.149,9931599.17688,12875,28762.563,5954878.81599
2020-05-23 12:00:00,207.06,207.19,204.47,206.33,84421.253,17377830.82497,18150,35213.487,7248106.10512
2020-05-23 13:00:00,206.31,206.99,205.86,205.96,32241.509,6653073.65296,11111,17633.806,3639520.90043
2020-05-23 14:00:00,205.96,208.09,205.32,207.54,58204.032,12051315.8644,15778,28463.968,5893500.72092
2020-05-23 15:00:00,207.53,207.9,206.74,207.68,26947.637,5585533.38134,11901,13652.911,2830235.55816
2020-05-23 16:00:00,207.69,208.43,205.5,206.55,62070.745,12835971.48387,17378,31080.402,6429560.74871
2020-05-23 17:00:00,206.55,207.48,206.3,207.15,23957.585,4958491.91454,8867,13950.96,2887338.50394
2020-05-23 18:00:00,207.16,207.71,206.36,206.72,29980.504,6207305.78638,10083,16836.322,3486955.88669
2020-05-23 19:00:00,206.73,207.46,205.8,207.12,33851.837,6997762.63836,10411,15681.756,3243575.69776
2020-05-23 20:00:00,207.1,208.3,206.92,207.75,40534.222,8421053.34672,11658,23779.358,4939983.15893
2020-05-23 21:00:00,207.73,208.0,207.36,207.95,19993.671,4153217.50937,7207,10337.459,2147769.45813
2020-05-23 22:00:00,207.95,208.2,207.26,207.83,26567.44,5520485.39713,8744,13579.452,2822268.3867
2020-05-23 23:00:00,207.84,208.0,206.1,206.51,41037.521,8491673.41535,11467,20802.104,4305770.74167
2020-05-24 00:00:00,206.46,207.5,205.72,207.21,59477.185,12301425.85585,13883,29526.756,6110431.48217
2020-05-24 01:00:00,207.21,208.17,206.77,207.53,33534.168,6961372.6892,11058,19196.044,3985178.78918
2020-05-24 02:00:00,207.53,209.55,207.52,208.75,53488.707,11175813.78309,14280,27918.967,5831182.0804
2020-05-24 03:00:00,208.76,209.2,207.66,208.44,34885.564,7275521.81466,11734,19656.024,4099214.11608
2020-05-24 04:00:00,208.45,209.25,208.07,208.16,25559.322,5336501.80949,8006,11232.279,2345576.91199
2020-05-24 05:00:00,208.13,209.42,207.91,208.89,26374.164,5503583.91547,8151,14779.532,3084924.60352
2020-05-24 06:00:00,208.89,210.5,208.88,209.98,72888.49,15302529.77877,15789,43175.731,9063832.19234
2020-05-24 07:00:00,210.01,210.39,209.28,209.5,33185.795,6963281.51537,11121,15618.085,3277135.00592
2020-05-24 08:00:00,209.5,210.05,209.17,209.6,29607.336,6205391.15156,10832,15000.721,3143967.60589
2020-05-24 09:00:00,209.59,210.54,209.41,209.68,37552.143,7887310.26191,13881,20727.35,4354491.36799
2020-05-24 10:00:00,209.7,210.07,209.21,209.5,24458.454,5127878.08318,11154,10735.729,2250994.91818
2020-05-24 11:00:00,209.49,209.54,205.91,205.94,139081.4,28841578.93353,38265,55937.396,11599208.26958
2020-05-24 12:00:00,205.94,207.49,205.23,207.1,63409.947,13100554.57103,22231,32771.194,6773478.78963
2020-05-24 13:00:00,207.12,207.15,204.21,205.96,72406.106,14902928.44342,21203,32405.434,6670530.04083
2020-05-24 14:00:00,205.95,206.0,203.5,205.7,96385.646,19753138.12661,29649,46639.684,9559662.18698
2020-05-24 15:00:00,205.7,206.79,204.59,205.33,52550.426,10812991.13197,19089,25528.622,5254088.05807
2020-05-24 16:00:00,205.35,205.37,201.61,204.04,209172.911,42498853.88316,49960,97419.459,19796930.4505
2020-05-24 17:00:00,204.02,204.91,203.46,203.99,57334.784,11696964.67683,16380,27558.42,5624193.38533
2020-05-24 18:00:00,204.0,204.78,202.99,203.7,48092.462,9811751.0063,13296,24729.415,5046894.27667
2020-05-24 19:00:00,203.69,206.75,203.25,206.41,67701.303,13913179.89411,22026,40275.77,8275739.67907
2020-05-24 20:00:00,206.4,206.9,206.0,206.18,50904.148,10507212.51155,14731,27568.612,5690786.91339
2020-05-24 21:00:00,206.16,207.97,206.04,206.83,39232.801,8121850.59189,15735,23644.251,4894060.10128
2020-05-24 22:00:00,206.83,206.98,205.81,206.28,33664.023,6946984.77091,12147,19958.921,4118877.34626
2020-05-24 23:00:00,206.29,206.48,199.24,199.7,173483.879,35122082.04546,45897,68297.28,13833482.44953
2020-05-25 00:00:00,199.7,203.21,197.72,202.75,117473.705,23607838.93886,35115,58253.897,11713763.27775
2020-05-25 01:00:00,202.77,202.96,201.57,202.8,36098.367,7303406.34843,13781,19555.784,3956749.26697
2020-05-25 02:00:00,202.8,202.9,201.59,202.41,31398.402,6353613.78203,12386,17348.721,3510037.07394
2020-05-25 03:00:00,202.4,202.43,201.24,202.37,40072.175,8087098.88944,13266,23172.074,4676432.94543
2020-05-25 04:00:00,202.34,203.12,202.02,202.99,26130.937,5296562.65307,11679,15531.966,3148555.98964
2020-05-25 05:00:00,202.99,203.1,201.51,201.97,25989.156,5252865.85517,9145,11520.995,2328551.32844
2020-05-25 06:00:00,201.97,203.87,201.25,202.74,40242.782,8162786.91387,15873,21776.908,4417409.78372
2020-05-25 07:00:00,202.73,204.29,202.47,204.1,43500.899,8858082.31407,16453,24840.732,5058071.50755
2020-05-25 08:00:00,204.1,204.47,202.75,202.78,35269.32,7177315.35338,13780,14853.586,3023266.42044
2020-05-25 09:00:00,202.77,204.98,201.53,202.38,80133.936,16285049.4089,29243,41425.937,8422732.09371
2020-05-25 10:00:00,202.38,203.73,201.63,201.81,61798.713,12532164.03341,23557,32434.227,6578710.46692
2020-05-25 11:00:00,201.82,202.6,201.18,202.42,47092.788,9512012.42178,20019,22693.19,4584825.47322
2020-05-25 12:00:00,202.41,203.7,202.38,202.92,45092.874,9161736.3901,18597,21573.022,4382626.04469
2020-05-25 13:00:00,202.92,204.21,202.02,203.7,41383.587,8402617.00056,17630,21794.157,4427112.04217
2020-05-25 14:00:00,203.72,204.29,202.15,202.3,53990.927,10982630.78257,18435,26264.177,5346274.86877
2020-05-25 15:00:00,202.29,203.17,202.14,202.71,30326.899,6144781.83669,14533,13751.067,2786689.68524
2020-05-25 16:00:00,202.7,203.98,202.35,203.36,34092.455,6937328.10138,17873,17956.006,3654180.03063
2020-05-25 17:00:00,203.38,205.33,203.28,204.87,52818.381,10792144.63953,19191,31733.331,6484740.24127
2020-05-25 18:00:00,204.86,205.13,204.03,204.45,26284.256,5374396.53271,14931,12327.092,2520989.41155
2020-05-25 19:00:00,204.44,205.66,204.28,204.59,38038.515,7793833.03075,18073,18214.91,3732816.35709
2020-05-25 20:00:00,204.58,205.08,204.38,204.8,19041.425,3898409.48047,10941,8897.132,1821681.06429
2020-05-25 21:00:00,204.81,205.0,203.73,204.15,22896.559,4681076.63298,10366,10212.848,2087400.36913
2020-05-25 22:00:00,204.15,204.76,203.21,203.85,21668.85,4417834.90988,10178,10330.581,2106770.22654
2020-05-25 23:00:00,203.85,204.65,203.78,204.1,22008.019,4495619.82321,10958,12102.067,2472239.98784
2020-05-26 00:00:00,204.1,204.7,202.53,203.33,60177.42,12248562.87088,18120,28517.817,5805017.39374
2020-05-26 01:00:00,203.33,204.43,203.33,204.29,22954.505,4680964.17246,10934,11314.552,2307453.77866
2020-05-26 02:00:00,204.29,204.75,203.89,204.15,29446.648,6015993.12676,9952,15669.354,3201826.51925
2020-05-26 03:00:00,204.14,205.05,203.86,204.55,29145.117,5961568.58693,10499,16789.364,3434441.61619
2020-05-26 04:00:00,204.54,204.55,203.66,203.99,20328.889,4149879.60252,10106,10184.627,2079388.21851
2020-05-26 05:00:00,203.98,204.22,203.54,204.19,30285.423,6176380.53251,10457,18292.81,3730991.78277
2020-05-26 06:00:00,204.19,204.2,202.13,202.45,62903.894,12759898.68136,17326,29668.193,6019728.27095
2020-05-26 07:00:00,202.43,203.98,201.64,203.66,54808.927,11132056.67603,18247,26474.383,5379923.75778
2020-05-26 08:00:00,203.65,204.29,203.35,203.42,32101.323,6541340.20221,13790,18223.947,3713515.95895
2020-05-26 09:00:00,203.43,203.61,202.52,203.02,31215.591,6337556.94428,14247,12506.529,2539632.91832
2020-05-26 10:00:00,203.04,203.29,201.73,202.31,41923.272,8491749.30219,17408,17100.616,3463782.65294
2020-05-26 11:00:00,202.3,202.73,201.52,202.17,44324.893,8956238.32948,17478,20390.873,4121525.94937
2020-05-26 12:00:00,202.16,202.71,200.18,200.98,78011.326,15701921.06592,24133,31903.257,6423949.95417
2020-05-26 13:00:00,200.98,201.99,200.15,201.43,40703.371,8192574.48319,16766,20994.97,4226481.75405
2020-05-26 14:00:00,201.45,202.36,201.1,201.13,39239.874,7915081.85721,16004,20973.334,4231447.04284
2020-05-26 15:00:00,201.13,201.52,197.0,197.61,130319.583,25950432.38673,33358,50020.561,9964494.15338
2020-05-26 16:00:00,197.61,199.61,196.68,199.31,76979.525,15287875.62408,24293,45097.323,8959726.45367
2020-05-26 17:00:00,199.32,200.47,199.1,199.85,36714.006,7337260.995,13744,18008.614,3599537.01523
2020-05-26 18:00:00,199.85,200.3,199.47,200.0,23979.652,4792144.28345,9502,12616.017,2521094.08172
2020-05-26 19:00:00,199.99,200.07,198.61,199.26,28358.248,5652496.8234,11097,13219.967,2635015.85899
2020-05-26 20:00:00,199.27,202.85,199.25,202.03,74393.221,14985390.89521,19707,46172.582,9305086.03664
2020-05-26 21:00:00,202.02,202.58,200.81,201.09,28445.279,5734909.14744,11928,13595.947,2741679.06264
2020-05-26 22:00:00,201.08,201.27,200.41,201.1,15381.269,3090443.99596,9516,7307.434,1468525.86267
2020-05-26 23:00:00,201.1,201.49,200.29,200.91,21244.939,4268896.96841,11095,10139.095,2037689.00458
2020-05-27 00:00:00,200.89,202.01,200.69,201.76,30429.732,6130330.94379,13909,15263.955,3075723.06139
2020-05-27 01:00:00,201.75,202.27,201.13,201.3,24314.891,4900981.00385,11790,12908.594,2602785.78464
2020-05-27 02:00:00,201.31,202.49,201.3,201.43,39233.685,7922801.47994,14425,20960.379,4234041.00496
2020-05-27 03:00:00,201.42,201.96,201.38,201.67,18451.065,3720926.65281,9019,9852.315,1987025.09756
2020-05-27 04:00:00,201.66,202.13,201.39,201.87,19281.628,3889525.67872,10384,10197.325,2057412.1445
2020-05-27 05:00:00,201.87,203.66,201.68,203.56,44901.184,9098013.39587,16695,33027.555,6694125.73243
2020-05-27 06:00:00,203.56,204.33,202.81,203.15,64160.489,13063739.88906,19606,34043.039,6933843.75042
2020-05-27 07:00:00,203.14,203.25,202.5,202.79,20723.24,4203856.36446,11426,9688.168,1965679.90443
2020-05-27 08:00:00,202.82,204.1,202.79,203.65,48211.015,9817512.53175,15943,32136.062,6544256.4944
2020-05-27 09:00:00,203.64,204.2,203.47,203.88,22265.177,4537425.70285,13690,12380.872,2523498.67061
2020-05-27 10:00:00,203.89,207.16,203.6,206.21,112589.866,23152199.5759,34616,64535.855,13272674.55132
2020-05-27 11:00:00,206.24,206.73,205.78,206.46,54633.524,11271262.892,19911,28702.211,5922569.97913
2020-05-27 12:00:00,206.47,207.72,205.91,206.47,66336.364,13720154.42378,24418,33726.785,6977387.10741
2020-05-27 13:00:00,206.49,206.79,205.56,205.88,32734.674,6749789.15508,16334,15643.021,3225786.2681
2020-05-27 14:00:00,205.88,206.5,205.05,205.66,33862.537,6968104.42018,14603,19252.693,3962124.57235
2020-05-27 15:00:00,205.67,206.95,205.29,205.98,51779.164,10664887.98257,17214,25345.393,5222055.13492
2020-05-27 16:00:00,205.98,207.31,205.98,206.65,47984.73,9914359.8278,16801,28233.474,5832777.23321
2020-05-27 17:00:00,206.64,207.54,206.38,206.94,29512.619,6111522.24495,11976,14907.94,3087236.01817
2020-05-27 18:00:00,206.93,207.21,206.56,206.73,28280.209,5852236.36182,10469,15191.924,3144097.94016
2020-05-27 19:00:00,206.72,206.76,205.82,206.48,29203.336,6021877.68548,10276,13393.827,2761146.88487
2020-05-27 20:00:00,206.48,206.71,206.19,206.26,14443.181,2981731.34132,6799,6245.496,1289448.65501
2020-05-27 21:00:00,206.25,206.26,205.02,205.39,27109.526,5574585.90829,9417,10530.069,2165480.57956
2020-05-27 22:00:00,205.39,206.53,205.13,206.09,24370.392,5022724.56758,9220,13074.278,2694721.99278
2020-05-27 23:00:00,206.08,208.48,205.82,208.27,64500.388,13388212.74857,15643,40527.341,8412897.53236
2020-05-28 00:00:00,208.27,209.0,207.14,208.55,50094.454,10415083.8165,14677,27898.103,5803588.92995
2020-05-28 01:00:00,208.56,208.83,207.07,207.21,30379.795,6314547.2396,12100,14027.741,2915996.41143
2020-05-28 02:00:00,207.2,207.5,206.24,207.29,36953.193,7647787.22269,12193,16124.312,3337616.31722
2020-05-28 03:00:00,207.27,207.28,206.16,206.35,22108.191,4569039.40394,9303,10945.29,2262158.07815
2020-05-28 04:00:00,206.34,206.95,205.39,206.19,30022.228,6192701.14474,11820,13804.144,2847863.61455
2020-05-28 05:00:00,206.18,206.69,205.63,206.4,22489.002,4635800.98636,10813,11000.657,2268170.25758
2020-05-28 06:00:00,206.4,206.72,205.85,206.65,17212.349,3551177.88745,10843,8271.859,1706985.28558
2020-05-28 07:00:00,206.65,206.75,204.55,205.31,41814.571,8594283.28262,16019,18910.122,3886761.42545
2020-05-28 08:00:00,205.3,206.41,204.6,206.39,35268.059,7246498.43969,13716,17944.617,3688362.16983
2020-05-28 09:00:00,206.39,206.93,205.79,206.87,23847.465,4919355.42895,12995,14275.689,2945340.24101
2020-05-28 10:00:00,206.85,206.88,206.0,206.03,17658.09,3646428.61317,11673,6965.212,1438331.4021
2020-05-28 11:00:00,206.02,207.79,206.0,207.53,43115.206,8931282.93028,18070,26244.558,5436698.05668
2020-05-28 12:00:00,207.52,210.17,207.25,209.82,128050.665,26745843.64922,34392,76392.228,15958788.70786
2020-05-28 13:00:00,209.87,210.8,209.0,209.26,59767.385,12534684.83279,20021,30754.845,6452008.00236
2020-05-28 14:00:00,209.26,212.15,209.26,212.13,95342.31,20086345.7104,31267,52128.339,10986154.5414
2020-05-28 15:00:00,212.14,214.53,211.79,214.25,134306.45,28645471.21431,42431,71614.336,15273938.90392
2020-05-28 16:00:00,214.24,215.47,213.6,213.96,101537.285,21789287.3068,32561,52647.007,11296956.89094
2020-05-28 17:00:00,213.96,214.84,213.8,214.83,35514.849,7613547.74805,14584,19160.798,4107484.84983
2020-05-28 18:00:00,214.83,215.65,213.65,213.66,50076.948,10748731.91997,18867,27052.617,5808794.66967
2020-05-28 19:00:00,213.65,215.06,213.43,214.63,38011.734,8153435.18843,16398,20112.596,4315070.05828
2020-05-28 20:00:00,214.59,215.18,214.14,214.63,22649.359,4861163.96381,11081,11701.251,2512023.36431
2020-05-28 21:00:00,214.64,215.0,213.5,213.9,22703.163,4864375.50871,10532,10276.392,2202543.96888
2020-05-28 22:00:00,213.89,217.49,213.89,216.82,75009.258,16220025.95851,23761,47708.118,10316950.09908
2020-05-28 23:00:00,216.81,220.79,216.8,220.32,168553.437,36926135.00382,46391,92122.138,20181566.53701
2020-05-29 00:00:00,220.31,225.0,220.29,221.95,195909.774,43573395.48877,51488,97512.682,21686029.74934
2020-05-29 01:00:00,221.95,223.12,220.14,221.29,91864.45,20335922.77586,28170,47619.109,10543500.68328
2020-05-29 02:00:00,221.29,223.09,220.66,222.23,54835.853,12165278.10306,22129,25743.863,5713456.62043
2020-05-29 03:00:00,222.23,222.98,221.47,221.92,39098.083,8682066.3948,16053,16636.367,3694989.56462
2020-05-29 04:00:00,221.91,222.62,220.97,221.06,37046.606,8219502.27164,14783,17081.93,3791354.84426
2020-05-29 05:00:00,221.06,221.64,219.44,221.46,76478.361,16875866.43335,18740,32536.729,7182354.82866
2020-05-29 06:00:00,221.47,222.28,220.72,220.95,36220.486,8029372.01142,14192,18682.723,4142185.82357
2020-05-29 07:00:00,220.95,222.0,220.7,221.51,34846.208,7717008.14002,13538,19637.113,4350049.77581
2020-05-29 08:00:00,221.51,223.75,219.57,219.86,130583.329,28903009.23935,39277,65152.909,14432070.11063
2020-05-29 09:00:00,219.86,220.48,219.16,219.75,51831.357,11397747.46746,21217,26638.387,5858960.07892
2020-05-29 10:00:00,219.74,220.38,218.1,218.34,65810.699,14416546.72855,24144,28938.035,6341682.68417
2020-05-29 11:00:00,218.32,219.79,217.6,219.15,71474.454,15644649.67064,21889,35749.249,7826812.59961
2020-05-29 12:00:00,219.15,220.6,218.32,219.52,63856.074,14024983.17994,21815,33450.453,7348292.2427
2020-05-29 13:00:00,219.52,220.31,219.24,219.99,36879.726,8109004.94791,14322,18940.053,4164643.09875
2020-05-29 14:00:00,219.99,220.9,219.57,219.97,46767.064,10302761.18276,17714,24338.379,5361777.79081
2020-05-29 15:00:00,219.97,220.0,217.0,219.55,65609.341,14352169.01591,23728,28138.404,6161274.30969
2020-05-29 16:00:00,219.6,222.27,219.35,221.99,76876.917,16979331.66785,25669,45407.973,10029012.54339
2020-05-29 17:00:00,222.0,222.57,220.58,220.69,48771.357,10809897.56042,21782,23619.877,5236340.49558
2020-05-29 18:00:00,220.69,221.06,220.0,220.95,36637.166,8080785.84456,16954,17822.031,3931006.41197
2020-05-29 19:00:00,220.95,220.95,219.4,219.94,32398.889,7129310.96135,15922,13718.448,3019232.21075
2020-05-29 20:00:00,219.94,220.79,219.55,220.15,28458.586,6270060.18984,14995,13919.18,3067056.06149
2020-05-29 21:00:00,220.13,220.14,218.74,219.0,35703.239,7834584.87931,14473,14355.558,3149411.65039
2020-05-29 22:00:00,218.99,220.98,218.77,220.72,26338.02,5795188.25815,15837,14642.674,3220629.40231
2020-05-29 23:00:00,220.74,221.3,220.4,220.65,28232.266,6235573.77969,14230,13996.724,3091309.54921
2020-05-30 00:00:00,220.65,221.11,218.77,219.18,38502.58,8448577.52485,20440,17263.321,3788620.8189
2020-05-30 01:00:00,219.17,219.93,218.79,219.24,22722.144,4984111.76133,13168,13013.107,2854853.37927
2020-05-30 02:00:00,219.24,219.92,219.09,219.76,25316.871,5559919.16232,10975,12426.53,2729528.50587
2020-05-30 03:00:00,219.76,222.84,219.05,222.78,64686.73,14291606.30809,24272,36106.295,7979569.74436
2020-05-30 04:00:00,222.78,230.49,222.43,228.13,289563.202,65577210.95823,67274,156470.481,35424548.82103
2020-05-30 05:00:00,228.13,231.8,227.82,231.79,113566.497,26065579.36614,32695,59160.076,13583659.98757
2020-05-30 06:00:00,231.75,233.92,230.36,232.79,158402.358,36750607.70405,47148,75759.941,17581859.21157
2020-05-30 07:00:00,232.79,233.45,231.59,232.27,79227.253,18419392.81639,25107,35016.945,8141916.70221
2020-05-30 08:00:00,232.25,234.58,232.06,232.41,79190.902,18470416.4847,24109,40984.897,9560719.12199
2020-05-30 09:00:00,232.41,232.78,231.29,232.12,59991.848,13924681.42605,22617,28936.7,6717674.64491
2020-05-30 10:00:00,232.12,234.91,231.75,234.78,83240.536,19457360.58059,27031,44218.897,10339010.49195
2020-05-30 11:00:00,234.78,238.23,234.21,236.77,192520.796,45533157.69802,50813,98074.469,23195010.61491
2020-05-30 12:00:00,236.77,237.42,234.32,236.6,107343.427,25323393.73281,34970,49868.207,11767128.13765
2020-05-30 13:00:00,236.62,237.41,235.32,237.0,64677.644,15291617.61336,24970,33369.071,7892144.39199
2020-05-30 14:00:00,236.99,238.85,236.06,237.78,102260.572,24291656.36596,29803,54524.605,12955480.47504
2020-05-30 15:00:00,237.78,237.78,233.43,235.66,149751.415,35217362.36425,39536,74403.906,17498424.65188
2020-05-30 16:00:00,235.65,237.0,234.41,236.39,86438.71,20393505.28809,32494,45937.128,10840035.28311
2020-05-30 17:00:00,236.38,236.48,235.2,235.72,46752.805,11030287.72141,18698,19534.529,4609870.87711
2020-05-30 18:00:00,235.71,238.0,235.42,237.05,61997.961,14700891.35534,21792,34620.293,8209425.16112
2020-05-30 19:00:00,237.05,237.39,235.94,237.07,31211.246,7387820.94681,16325,16484.535,3902068.54827
2020-05-30 20:00:00,237.07,237.3,234.18,235.45,100138.795,23559701.03136,35172,48523.282,11416474.99049
2020-05-30 21:00:00,235.45,240.42,235.36,239.61,90787.194,21600839.18639,27819,55796.562,13279553.8269
2020-05-30 22:00:00,239.63,247.85,238.85,246.15,322707.245,78685323.19833,69901,175929.529,42918366.20578
2020-05-30 23:00:00,246.16,246.49,241.79,243.74,125492.256,30599842.95577,38089,58852.674,14349430.27423
2020-05-31 00:00:00,243.73,245.24,241.63,245.0,92538.729,22523414.24243,29564,48884.877,11900366.10612
2020-05-31 01:00:00,245.0,245.3,241.69,243.45,84311.893,20537360.99708,22447,35340.219,8613237.87866
2020-05-31 02:00:00,243.44,243.6,241.78,242.71,62339.691,15137716.74388,19186,27738.385,6738228.11881
2020-05-31 03:00:00,242.7,242.74,235.2,237.36,211033.698,50406279.63343,42170,96942.672,23157881.03485
2020-05-31 04:00:00,237.34,238.25,235.93,237.92,100626.601,23875396.13143,23985,49438.3,11733162.52034
2020-05-31 05:00:00,237.92,239.65,237.16,237.84,97035.559,23159613.77309,20491,45321.882,10819189.13738
2020-05-31 06:00:00,237.83,239.14,237.01,237.96,58700.974,13980647.43386,15558,33186.774,7904923.40768
2020-05-31 07:00:00,237.97,240.7,237.32,239.76,73816.398,17670930.29052,19666,38548.896,9228542.42543
2020-05-31 08:00:00,239.78,239.82,236.43,237.05,84097.613,20020399.96148,23905,39901.346,9497038.14666
2020-05-31 09:00:00,237.05,238.23,235.5,237.37,77635.858,18408171.53809,23409,37370.137,8863055.47079
2020-05-31 10:00:00,237.37,240.14,237.18,239.82,86677.537,20687089.67047,22930,49742.612,11873585.76289
2020-05-31 11:00:00,239.86,239.87,238.0,238.9,36680.442,8756077.83641,15485,16305.729,3892297.24197
2020-05-31 12:00:00,238.91,240.22,237.4,238.38,62056.184,14827989.15409,18774,27805.999,6646674.90919
2020-05-31 13:00:00,238.38,239.19,236.68,237.48,63655.424,15149071.11365,19046,28915.361,6884721.09617
2020-05-31 14:00:00,237.48,237.86,233.67,233.97,129697.58,30590804.70426,32056,51472.652,12145834.04519
2020-05-31 15:00:00,233.98,235.04,231.6,233.77,186890.451,43643427.63136,44062,88155.271,20596158.14698
2020-05-31 16:00:00,233.73,236.27,233.21,235.89,88351.426,20752987.6173,24275,43366.61,10190492.17565
2020-05-31 17:00:00,235.9,236.2,234.41,235.16,37760.255,8885282.09732,14829,15864.709,3733872.95445
2020-05-31 18:00:00,235.11,236.16,234.33,234.99,31758.819,7469354.92877,11957,15571.485,3663953.44218
2020-05-31 19:00:00,234.99,237.11,234.6,236.57,64391.942,15207708.68601,14776,37344.29,8821173.68317
2020-05-31 20:00:00,236.56,236.65,235.11,235.45,29716.096,7006990.79046,10981,12850.012,3030921.06201
2020-05-31 21:00:00,235.46,235.49,232.69,234.61,66367.202,15519068.62399,22845,27192.653,6359883.10681
2020-05-31 22:00:00,234.6,236.58,232.79,233.86,64615.655,15168270.38528,22462,33075.985,7770988.80617
2020-05-31 23:00:00,233.86,233.9,229.54,231.55,174144.458,40317623.05471,43960,79199.223,18342997.38546
2020-06-01 00:00:00,231.55,233.78,230.61,233.28,77509.349,18026758.42766,23179,42210.478,9817214.38646
2020-06-01 01:00:00,233.28,237.25,232.31,236.6,75662.254,17774466.3186,21729,43312.827,10175788.46237
2020-06-01 02:00:00,236.6,239.94,236.32,238.36,130205.9,31062386.27675,30190,64878.733,15477577.51033
2020-06-01 03:00:00,238.36,239.34,238.0,238.79,44717.455,10673482.62216,13735,21498.186,5131926.73038
2020-06-01 04:00:00,238.79,242.52,238.75,239.83,129886.896,31271531.98282,28818,64786.552,15599879.48998
2020-06-01 05:00:00,239.83,240.17,237.1,237.82,66291.254,15825569.24472,18119,31354.576,7487560.66866
2020-06-01 06:00:00,237.81,239.44,237.77,238.08,48177.63,11498134.58838,15667,23696.91,5656156.10001
2020-06-01 07:00:00,238.04,239.4,237.62,238.7,38156.441,9105906.67692,12821,18862.482,4501760.713
2020-06-01 08:00:00,238.7,239.2,236.22,237.19,85689.252,20332468.02577,20276,39339.285,9334059.74533
2020-06-01 09:00:00,237.19,238.88,236.55,237.05,68579.93,16304272.66058,18923,37809.194,8992499.17839
2020-06-01 10:00:00,237.05,237.34,235.53,237.0,64035.011,15143982.65418,19454,32635.953,7718676.87956
2020-06-01 11:00:00,237.0,237.68,235.65,236.07,47977.955,11346675.29627,16375,22640.619,5355125.24748
2020-06-01 12:00:00,236.06,240.7,234.72,238.92,169026.853,40326723.63265,36654,90768.969,21667177.53568
2020-06-01 13:00:00,238.91,239.58,238.05,238.71,55320.358,13206633.60893,18856,24771.701,5916520.18296
2020-06-01 14:00:00,238.71,241.0,238.54,239.46,80084.252,19203030.54776,22997,44103.173,10576962.5897
2020-06-01 15:00:00,239.47,239.49,236.11,238.16,110354.999,26210874.8534,27262,51961.957,12341253.40019
2020-06-01 16:00:00,238.2,240.14,237.8,239.64,75704.079,18109716.86208,23306,41105.298,9833926.18415
2020-06-01 17:00:00,239.65,239.71,238.15,238.72,33054.339,7895071.47924,13460,17265.376,4123245.3873
2020-06-01 18:00:00,238.7,239.08,237.57,239.0,26318.981,6276598.88851,12455,13445.416,3206916.04562
2020-06-01 19:00:00,239.0,239.8,237.55,237.78,34513.413,8241076.57017,13610,16422.55,3922760.31381
2020-06-01 20:00:00,237.77,242.5,237.12,241.55,87181.351,20956567.58132,25327,53189.666,12793740.15741
2020-06-01 21:00:00,241.59,242.32,239.86,241.3,47964.046,11552518.55616,17144,24409.523,5880213.36216
2020-06-01 22:00:00,241.29,245.9,241.27,245.66,126847.049,30947854.78829,42669,71919.23,17550727.21001
2020-06-01 23:00:00,245.7,252.8,245.66,248.9,445595.531,111146415.07791,94200,242264.997,60432041.45221
